open_time	pnl_15686	pnl_15687	delta	change_type	close_type_15686	close_type_15687	sl_source_15686	sl_source_15687
2022-05-20 12:00:00	-3.69	-3.75	-0.07	shared_changed	??????	??????	NULL	NULL
2022-12-23 20:00:00	-0.67	-0.73	-0.07	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-07-12 20:00:00	-1.47	-1.53	-0.07	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-07-18 04:00:00	-1.58	-1.65	-0.07	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2023-07-31 08:00:00	-1.56	-1.63	-0.07	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-08-01 08:00:00	-1.63	-1.71	-0.07	shared_changed	????????	????????	NULL	NULL
2023-12-11 20:00:00	-1.52	-1.59	-0.07	shared_changed	????????	????????	NULL	NULL
2023-05-29 04:00:00	-1.73	-1.81	-0.08	shared_changed	??????????	??????????	NULL	NULL
2023-08-25 20:00:00	-1.80	-1.88	-0.08	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2024-06-22 20:00:00	-1.74	-1.82	-0.08	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-01-11 20:00:00	-1.97	-2.06	-0.09	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-01-28 20:00:00	-2.00	-2.09	-0.09	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2023-09-25 08:00:00	-1.92	-2.01	-0.09	shared_changed	????????	????????	NULL	NULL
2024-04-11 16:00:00	-2.03	-2.12	-0.09	shared_changed	????????	????????	NULL	NULL
2024-05-04 20:00:00	-2.09	-2.18	-0.09	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2024-11-28 04:00:00	6.21	6.12	-0.09	shared_changed	??????	??????	NULL	NULL
2025-01-15 20:00:00	6.05	5.96	-0.09	shared_changed	??????	??????	NULL	NULL
2025-01-30 08:00:00	6.28	6.19	-0.09	shared_changed	??????	??????	NULL	NULL
2023-02-23 04:00:00	-2.25	-2.35	-0.10	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2023-04-03 00:00:00	-2.15	-2.25	-0.10	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-10-29 20:00:00	-2.25	-2.35	-0.10	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2024-12-30 04:00:00	6.42	6.32	-0.10	shared_changed	??????????	??????????	NULL	NULL
2025-01-12 16:00:00	7.04	6.94	-0.10	shared_changed	??????????	??????????	NULL	NULL
2025-01-27 04:00:00	6.42	6.32	-0.10	shared_changed	????????	????????	NULL	NULL
2023-06-09 20:00:00	-2.40	-2.50	-0.11	shared_changed	??????	??????	NULL	NULL
2023-08-04 20:00:00	-2.45	-2.56	-0.11	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-11-09 04:00:00	-2.40	-2.51	-0.11	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2024-04-20 16:00:00	-2.41	-2.52	-0.11	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-12-16 04:00:00	-1.18	-1.30	-0.12	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-06-03 00:00:00	-2.57	-2.68	-0.12	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-12-27 04:00:00	-2.68	-2.80	-0.12	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2024-05-27 00:00:00	-2.75	-2.88	-0.12	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2024-10-18 20:00:00	7.76	7.65	-0.12	shared_changed	??????????	??????????	NULL	NULL
2022-10-17 12:00:00	-1.28	-1.40	-0.13	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-11-03 00:00:00	-1.30	-1.43	-0.13	shared_changed	????????	????????	NULL	NULL
2023-06-08 04:00:00	-2.92	-3.05	-0.13	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-11-06 00:00:00	-2.79	-2.91	-0.13	shared_changed	????????	????????	NULL	NULL
2023-11-07 04:00:00	-2.78	-2.91	-0.13	shared_changed	??????	??????	NULL	NULL
2024-02-04 12:00:00	-2.97	-3.11	-0.13	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-02-13 08:00:00	-3.12	-3.26	-0.14	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2023-03-03 00:00:00	-3.00	-3.14	-0.14	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-04-30 16:00:00	-3.17	-3.31	-0.14	shared_changed	????????	????????	NULL	NULL
2023-04-30 20:00:00	-3.10	-3.24	-0.14	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-08-21 16:00:00	-3.19	-3.34	-0.14	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2024-06-09 20:00:00	-3.10	-3.24	-0.14	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2023-03-07 20:00:00	-3.26	-3.41	-0.15	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2023-04-21 12:00:00	-3.30	-3.45	-0.15	shared_changed	??????	??????	NULL	NULL
2023-10-08 20:00:00	-3.41	-3.56	-0.15	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-10-30 00:00:00	-3.41	-3.56	-0.15	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2024-07-06 16:00:00	-3.35	-3.51	-0.15	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-05-15 00:00:00	-3.61	-3.78	-0.16	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-08-21 20:00:00	-3.53	-3.69	-0.16	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-10-08 16:00:00	-3.47	-3.62	-0.16	shared_changed	????????	????????	NULL	NULL
2024-02-04 16:00:00	-3.47	-3.63	-0.16	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2024-02-09 16:00:00	-3.56	-3.72	-0.16	shared_changed	??????	??????	NULL	NULL
2024-10-27 08:00:00	10.51	10.35	-0.16	shared_changed	??????????	??????????	NULL	NULL
2024-12-09 08:00:00	10.67	10.51	-0.16	shared_changed	??????????	??????????	NULL	NULL
2022-09-13 20:00:00	-0.99	-1.16	-0.17	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-10-04 20:00:00	-3.70	-3.86	-0.17	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2024-06-28 12:00:00	-3.68	-3.85	-0.17	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-10-04 12:00:00	-1.76	-1.94	-0.18	shared_changed	??????	??????	NULL	NULL
2023-04-07 12:00:00	-4.01	-4.19	-0.18	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-11-20 12:00:00	-4.03	-4.21	-0.18	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2024-10-20 20:00:00	12.23	12.05	-0.18	shared_changed	??????????	??????????	NULL	NULL
2025-09-15 16:00:00	6.29	6.10	-0.18	shared_changed	????????	????????	NULL	NULL
2022-02-04 04:00:00	2.98	2.80	-0.19	shared_changed	??????	??????	NULL	NULL
2023-01-17 20:00:00	-4.13	-4.32	-0.19	shared_changed	????????	????????	NULL	NULL
2023-01-28 00:00:00	-4.25	-4.44	-0.19	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-10-31 00:00:00	-4.16	-4.34	-0.19	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2024-03-17 08:00:00	-4.21	-4.40	-0.19	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2024-03-17 16:00:00	-4.23	-4.42	-0.19	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2025-01-17 08:00:00	12.53	12.34	-0.19	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2025-06-09 12:00:00	6.34	6.15	-0.19	shared_changed	??????????	??????????	NULL	NULL
2025-09-21 20:00:00	6.63	6.44	-0.19	shared_changed	??????????	??????????	NULL	NULL
2023-02-22 16:00:00	-4.46	-4.66	-0.20	shared_changed	??????	??????	NULL	NULL
2023-02-22 20:00:00	-4.46	-4.66	-0.20	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-03-02 04:00:00	-4.49	-4.69	-0.20	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-12-08 12:00:00	-4.33	-4.53	-0.20	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2024-02-10 00:00:00	-4.50	-4.71	-0.20	shared_changed	??????????	??????????	NULL	NULL
2025-02-17 12:00:00	13.27	13.08	-0.20	shared_changed	??????????	??????????	NULL	NULL
2022-02-04 12:00:00	3.35	3.14	-0.21	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-03-28 00:00:00	-4.64	-4.85	-0.21	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2023-07-18 00:00:00	-4.65	-4.86	-0.21	shared_changed	????????	????????	NULL	NULL
2023-10-05 20:00:00	-4.71	-4.92	-0.21	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2024-02-17 00:00:00	-4.60	-4.80	-0.21	shared_changed	??????????	??????????	NULL	NULL
2024-03-10 00:00:00	-4.70	-4.92	-0.21	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2024-03-30 16:00:00	-4.60	-4.81	-0.21	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2023-10-22 12:00:00	-4.84	-5.06	-0.22	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2024-04-12 08:00:00	-4.90	-5.12	-0.22	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
